Tier,QoI,Parameter,Parameter_display,S1_raw,ST_raw,S1_clipped,ST_clipped,S1_ci95_low,S1_ci95_high,ST_ci95_low,ST_ci95_high,QoI_variance,N_valid,Low_variance_flag
Tier1_within_host,peak_Ag,alpha_t,\alpha_t,0.00508391846710618,0.0109218879912839,0.00508391846710618,0.0109218879912839,0.000480275138781711,0.0106014523952379,0.0079604100242517,0.0139087915007229,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,alpha_R,\alpha_R,0.00954245006231257,0.00957123674667942,0.00954245006231257,0.00957123674667942,0.00477020893203599,0.0149598873179863,0.00753577326877741,0.0139892542340732,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,kappa17,\kappa_{17},-6.65499725059617e-05,1.42557281494098e-05,0,1.42557281494098e-05,0,0.000199095528460352,1.13253408325377e-05,1.88779777592828e-05,2596961.69601949,4096,0
Tier1_within_host,peak_Ag,t17,t_{17},0.0235644437995637,0.0352917241822452,0.0235644437995637,0.0352917241822452,0.0144216233582048,0.0348935554956731,0.025571766562114,0.0476239356799045,2596961.69601949,4096,0
Tier1_within_host,AUC_beta,beta,\beta,-1.81872736730386,0.35078781732842,0,0.35078781732842,0,0,0.335643402250736,0.364341848792574,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,k,k,0.0291175048904849,0.00909266266914449,0.0291175048904849,0.00909266266914449,0.0216336891324361,0.040771698553833,0.00834862728417243,0.00991342885853056,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,p,p,0.234645418376479,0.206553313459222,0.234645418376479,0.206553313459222,0.182988438725835,0.287510659503209,0.195740439045724,0.218217709013885,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,q,q,0.272334087381887,0.263552162888668,0.272334087381887,0.263552162888668,0.1985041396335,0.321503754373859,0.249699876128237,0.280305858437837,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,c,c,0.127294342886636,0.152589221500585,0.127294342886636,0.152589221500585,0.0827384430806378,0.176648543095123,0.145360179203757,0.161515918898269,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,delta,\delta,0.107187286905574,0.218901267505925,0.107187286905574,0.218901267505925,0.0561707894357456,0.161161037602927,0.208756641410133,0.227055368811836,18.2878535074262,4096,0
